filename,route,minx,miny,maxx,maxy
O2023_85_45_1_0027_00002590_8820_4000.tif,85-45,656312.00,6178860.00,656412.00,6178960.00
O2021_82_20_1_0023_00004974_12000_9000.tif,82-20,496540.00,6220377.00,496640.00,6220477.00
O2023_85_45_1_0025_00001586_8000_1000.tif,85-45,654929.00,6144855.00,655029.00,6144955.00
O2023_85_45_1_0027_00002588_8000_0.tif,85-45,656238.00,6178944.00,656338.00,6179044.00
O2021_82_21_1_0004_00002040_4000_5000.tif,82-21,496092.00,6220266.00,496192.00,6220366.00
O2023_85_45_1_0027_00002588_8830_3000.tif,85-45,656321.00,6178644.00,656421.00,6178744.00
O2021_82_20_1_0024_00005079_8000_5000.tif,82-20,497459.00,6220799.00,497559.00,6220899.00
O2023_85_45_1_0027_00002589_3000_3000.tif,85-45,655733.00,6178802.00,655833.00,6178902.00
O2021_82_21_1_0005_00001868_9000_4000.tif,82-21,497720.00,6220355.00,497820.00,6220455.00
O2021_82_21_1_0005_00001869_0_0.tif,82-21,496819.00,6220181.00,496919.00,6220281.00
O2021_82_20_1_0023_00004975_8000_4000.tif,82-20,496137.00,6220345.00,496237.00,6220445.00
O2021_82_21_1_0005_00001869_3000_0.tif,82-21,497119.00,6220181.00,497219.00,6220281.00
O2021_82_20_1_0023_00004974_11000_7000.tif,82-20,496440.00,6220577.00,496540.00,6220677.00
O2021_82_21_1_0005_00001868_6000_4000.tif,82-21,497420.00,6220355.00,497520.00,6220455.00
O2021_82_20_1_0024_00005078_5000_4000.tif,82-20,497158.00,6220367.00,497258.00,6220467.00
O2021_82_20_1_0024_00005080_4000_11000.tif,82-20,497058.00,6220731.00,497158.00,6220831.00
O2021_82_20_1_0023_00004975_7000_4000.tif,82-20,496037.00,6220345.00,496137.00,6220445.00
O2021_82_21_1_0004_00002040_4000_0.tif,82-21,496092.00,6220766.00,496192.00,6220866.00
O2021_82_21_1_0005_00001868_11000_0.tif,82-21,497920.00,6220755.00,498020.00,6220855.00
O2021_82_21_1_0005_00001868_7000_5000.tif,82-21,497520.00,6220255.00,497620.00,6220355.00
O2023_85_45_1_0025_00001585_5000_0.tif,85-45,654798.00,6144864.00,654898.00,6144964.00
O2021_82_20_1_0024_00005078_4000_5000.tif,82-20,497058.00,6220267.00,497158.00,6220367.00
O2023_85_48_1_0052_00000184_3000_3000.tif,85-48,654116.00,6145090.00,654216.00,6145190.00
O2023_85_45_1_0025_00001587_4000_1000.tif,85-45,654479.00,6145040.00,654579.00,6145140.00
O2021_82_20_1_0023_00004975_6000_5000.tif,82-20,495937.00,6220245.00,496037.00,6220345.00
O2023_85_45_1_0025_00001586_8000_0.tif,85-45,654929.00,6144955.00,655029.00,6145055.00
O2021_82_20_1_0023_00004975_14000_1000.tif,82-20,496737.00,6220645.00,496837.00,6220745.00
O2021_82_21_1_0004_00002039_7000_0.tif,82-21,496383.00,6220284.00,496483.00,6220384.00
O2023_85_45_1_0028_00002924_1000_7000.tif,85-45,656083.00,6178583.00,656183.00,6178683.00
O2021_82_21_1_0005_00001868_8000_5000.tif,82-21,497620.00,6220255.00,497720.00,6220355.00
O2023_85_45_1_0026_00002356_0_5000.tif,85-45,654787.00,6144925.00,654887.00,6145025.00
O2023_85_45_1_0025_00001586_7000_0.tif,85-45,654829.00,6144955.00,654929.00,6145055.00
O2021_82_20_1_0024_00005079_4000_11000.tif,82-20,497059.00,6220199.00,497159.00,6220299.00
O2023_85_45_1_0027_00002587_2000_0.tif,85-45,655637.00,6178783.00,655737.00,6178883.00
O2021_82_20_1_0023_00004975_9000_5000.tif,82-20,496237.00,6220245.00,496337.00,6220345.00
O2021_82_20_1_0023_00004974_10000_6000.tif,82-20,496340.00,6220677.00,496440.00,6220777.00
O2021_82_21_1_0004_00002040_16000_4000.tif,82-21,497292.00,6220366.00,497392.00,6220466.00
O2021_82_21_1_0004_00002039_8000_0.tif,82-21,496483.00,6220284.00,496583.00,6220384.00
O2023_85_48_1_0054_00000563_1000_7000.tif,85-48,655136.00,6145233.00,655236.00,6145333.00
O2021_82_21_1_0004_00002040_5000_4000.tif,82-21,496192.00,6220366.00,496292.00,6220466.00
O2023_85_48_1_0053_00000201_4000_1000.tif,85-48,654823.00,6144940.00,654923.00,6145040.00
O2021_82_20_1_0023_00004974_6000_11000.tif,82-20,495940.00,6220177.00,496040.00,6220277.00
O2021_82_20_1_0024_00005079_9000_4000.tif,82-20,497559.00,6220899.00,497659.00,6220999.00
O2023_85_45_1_0025_00001592_8810_6000.tif,85-45,655040.00,6145330.00,655140.00,6145430.00
O2023_85_45_1_0026_00002354_3000_3000.tif,85-45,655094.00,6145446.00,655194.00,6145546.00
O2021_82_20_1_0024_00005079_6000_4000.tif,82-20,497259.00,6220899.00,497359.00,6220999.00
O2021_82_20_1_0024_00005078_11000_4000.tif,82-20,497758.00,6220367.00,497858.00,6220467.00
O2021_82_20_1_0023_00004974_13000_8000.tif,82-20,496640.00,6220477.00,496740.00,6220577.00
O2023_85_45_1_0026_00002356_3000_0.tif,85-45,655087.00,6145425.00,655187.00,6145525.00
O2021_82_21_1_0004_00002040_7000_6000.tif,82-21,496392.00,6220166.00,496492.00,6220266.00
O2021_82_20_1_0023_00004974_9000_6000.tif,82-20,496240.00,6220677.00,496340.00,6220777.00
O2023_85_48_1_0053_00000199_0_3000.tif,85-48,654424.00,6145057.00,654524.00,6145157.00
O2021_82_20_1_0024_00005077_4000_0.tif,82-20,497060.00,6220238.00,497160.00,6220338.00
O2023_85_45_1_0028_00002925_1000_4000.tif,85-45,656082.00,6178669.00,656182.00,6178769.00
O2021_82_20_1_0024_00005079_5000_11000.tif,82-20,497159.00,6220199.00,497259.00,6220299.00
O2023_85_45_1_0026_00002145_8780_5000.tif,85-45,655665.00,6178409.00,655765.00,6178509.00
O2021_82_21_1_0004_00002039_5000_3000.tif,82-21,496183.00,6219984.00,496283.00,6220084.00
O2021_82_20_1_0023_00004974_6000_6000.tif,82-20,495940.00,6220677.00,496040.00,6220777.00
O2021_82_21_1_0005_00001868_10000_6000.tif,82-21,497820.00,6220155.00,497920.00,6220255.00
O2021_82_21_1_0004_00002040_8000_6000.tif,82-21,496492.00,6220166.00,496592.00,6220266.00
O2021_82_20_1_0024_00005078_13000_6000.tif,82-20,497958.00,6220167.00,498058.00,6220267.00
O2021_82_20_1_0024_00005079_4000_6000.tif,82-20,497059.00,6220699.00,497159.00,6220799.00
O2021_82_20_1_0024_00005077_12000_0.tif,82-20,497860.00,6220238.00,497960.00,6220338.00
O2023_85_45_1_0027_00002587_8810_1000.tif,85-45,656318.00,6178683.00,656418.00,6178783.00
O2023_85_45_1_0026_00002353_3000_5000.tif,85-45,655093.00,6145408.00,655193.00,6145508.00
O2021_82_20_1_0024_00005079_8000_8000.tif,82-20,497459.00,6220499.00,497559.00,6220599.00
O2021_82_20_1_0024_00005078_6000_7000.tif,82-20,497258.00,6220067.00,497358.00,6220167.00
O2021_82_21_1_0005_00001868_5000_7000.tif,82-21,497320.00,6220055.00,497420.00,6220155.00
O2021_82_21_1_0004_00002040_4000_8000.tif,82-21,496092.00,6219966.00,496192.00,6220066.00
O2021_82_20_1_0023_00004975_16000_3000.tif,82-20,496937.00,6220445.00,497037.00,6220545.00
O2023_85_45_1_0024_00001569_6000_2000.tif,85-45,654177.00,6145080.00,654277.00,6145180.00
O2023_85_45_1_0024_00001569_8760_3000.tif,85-45,654453.00,6144980.00,654553.00,6145080.00
O2021_82_20_1_0024_00005079_7000_8000.tif,82-20,497359.00,6220499.00,497459.00,6220599.00
O2021_82_20_1_0024_00005078_9000_7000.tif,82-20,497558.00,6220067.00,497658.00,6220167.00
O2021_82_20_1_0024_00005078_10000_8000.tif,82-20,497658.00,6219967.00,497758.00,6220067.00
O2023_85_45_1_0028_00002924_3000_5000.tif,85-45,656283.00,6178729.00,656383.00,6178829.00
O2023_85_45_1_0027_00002591_8790_6000.tif,85-45,656306.00,6178821.00,656406.00,6178921.00
O2023_85_48_1_0054_00000562_1000_4000.tif,85-48,655133.00,6145320.00,655233.00,6145420.00
O2023_85_45_1_0027_00002588_2000_1000.tif,85-45,655638.00,6178844.00,655738.00,6178944.00
O2021_82_20_1_0023_00004974_12000_4000.tif,82-20,496540.00,6220877.00,496640.00,6220977.00
O2021_82_20_1_0023_00004974_7000_11000.tif,82-20,496040.00,6220177.00,496140.00,6220277.00
O2021_82_21_1_0004_00002040_14000_6000.tif,82-21,497092.00,6220166.00,497192.00,6220266.00
O2021_82_20_1_0024_00005078_8000_6000.tif,82-20,497458.00,6220167.00,497558.00,6220267.00
O2021_82_20_1_0024_00005079_6000_9000.tif,82-20,497259.00,6220399.00,497359.00,6220499.00
O2023_85_48_1_0053_00000200_5000_3000.tif,85-48,654923.00,6144897.00,655023.00,6144997.00
O2023_85_45_1_0028_00002924_2000_4000.tif,85-45,656183.00,6178829.00,656283.00,6178929.00
O2023_85_45_1_0025_00001587_8000_2000.tif,85-45,654879.00,6144940.00,654979.00,6145040.00
O2023_85_45_1_0024_00001569_8000_3000.tif,85-45,654377.00,6144980.00,654477.00,6145080.00
O2021_82_20_1_0023_00004974_13000_5000.tif,82-20,496640.00,6220777.00,496740.00,6220877.00
O2021_82_21_1_0004_00002040_15000_7000.tif,82-21,497192.00,6220066.00,497292.00,6220166.00
O2023_85_45_1_0028_00002925_0_3000.tif,85-45,655982.00,6178769.00,656082.00,6178869.00
O2021_82_20_1_0024_00005078_7000_6000.tif,82-20,497358.00,6220167.00,497458.00,6220267.00
O2021_82_20_1_0024_00005079_9000_9000.tif,82-20,497559.00,6220399.00,497659.00,6220499.00
O2021_82_21_1_0005_00001868_4000_6000.tif,82-21,497220.00,6220155.00,497320.00,6220255.00
O2023_85_48_1_0054_00000559_1000_0.tif,85-48,655126.00,6145242.00,655226.00,6145342.00
O2023_85_45_1_0025_00001587_7000_2000.tif,85-45,654779.00,6144940.00,654879.00,6145040.00
O2023_85_45_1_0024_00001569_7000_3000.tif,85-45,654277.00,6144980.00,654377.00,6145080.00
O2021_82_20_1_0024_00005077_2000_1000.tif,82-20,496860.00,6220138.00,496960.00,6220238.00
O2021_82_21_1_0004_00002040_9000_7000.tif,82-21,496592.00,6220066.00,496692.00,6220166.00
O2021_82_21_1_0005_00001868_11000_7000.tif,82-21,497920.00,6220055.00,498020.00,6220155.00
O2021_82_20_1_0023_00004974_7000_7000.tif,82-20,496040.00,6220577.00,496140.00,6220677.00
O2021_82_20_1_0023_00004975_9000_8000.tif,82-20,496237.00,6219945.00,496337.00,6220045.00
O2021_82_20_1_0024_00005079_5000_7000.tif,82-20,497159.00,6220599.00,497259.00,6220699.00
O2021_82_20_1_0024_00005078_12000_7000.tif,82-20,497858.00,6220067.00,497958.00,6220167.00
O2021_82_21_1_0005_00001868_8000_8000.tif,82-21,497620.00,6219955.00,497720.00,6220055.00
O2021_82_20_1_0024_00005080_5000_11000.tif,82-20,497158.00,6220731.00,497258.00,6220831.00
O2023_85_48_1_0053_00000197_7000_3000.tif,85-48,655119.00,6145372.00,655219.00,6145472.00
O2021_82_20_1_0023_00004974_8000_7000.tif,82-20,496140.00,6220577.00,496240.00,6220677.00
O2021_82_20_1_0023_00004975_6000_8000.tif,82-20,495937.00,6219945.00,496037.00,6220045.00
O2021_82_21_1_0004_00002040_6000_7000.tif,82-21,496292.00,6220066.00,496392.00,6220166.00
O2021_82_20_1_0024_00005078_4000_8000.tif,82-20,497058.00,6219967.00,497158.00,6220067.00
O2021_82_21_1_0005_00001868_7000_8000.tif,82-21,497520.00,6219955.00,497620.00,6220055.00
O2023_85_48_1_0053_00000197_8000_3000.tif,85-48,655219.00,6145372.00,655319.00,6145472.00
O2021_82_21_1_0004_00002039_4000_2000.tif,82-21,496083.00,6220084.00,496183.00,6220184.00
O2021_82_20_1_0023_00004976_16000_0.tif,82-20,496936.00,6220212.00,497036.00,6220312.00
O2021_82_20_1_0023_00004975_15000_0.tif,82-20,496837.00,6220745.00,496937.00,6220845.00
O2021_82_21_1_0004_00002039_11000_2000.tif,82-21,496783.00,6220084.00,496883.00,6220184.00
O2023_85_45_1_0024_00001570_9000_0.tif,85-45,654447.00,6145118.00,654547.00,6145218.00
O2023_85_45_1_0025_00001588_9000_0.tif,85-45,654982.00,6145293.00,655082.00,6145393.00
O2021_82_20_1_0023_00004976_12000_2000.tif,82-20,496536.00,6220012.00,496636.00,6220112.00
O2023_85_48_1_0052_00000181_9000_0.tif,85-48,654686.00,6144927.00,654786.00,6145027.00
O2021_82_20_1_0023_00004975_12000_5000.tif,82-20,496537.00,6220245.00,496637.00,6220345.00
O2023_85_48_1_0052_00000184_8770_5000.tif,85-48,654693.00,6144890.00,654793.00,6144990.00
O2023_85_48_1_0052_00000182_4000_0.tif,85-48,654209.00,6145080.00,654309.00,6145180.00
O2021_82_21_1_0005_00001868_1000_1000.tif,82-21,496920.00,6220655.00,497020.00,6220755.00
O2021_82_20_1_0024_00005079_10000_9000.tif,82-20,497659.00,6220399.00,497759.00,6220499.00
O2021_82_20_1_0024_00005078_2000_1000.tif,82-20,496858.00,6220667.00,496958.00,6220767.00
O2021_82_20_1_0023_00004976_8000_3000.tif,82-20,496136.00,6219912.00,496236.00,6220012.00
O2023_85_48_1_0053_00000195_8000_7000.tif,85-48,655221.00,6145357.00,655321.00,6145457.00
O2021_82_21_1_0004_00002040_16000_0.tif,82-21,497292.00,6220766.00,497392.00,6220866.00
O2021_82_21_1_0005_00001868_8000_0.tif,82-21,497620.00,6220755.00,497720.00,6220855.00
O2023_85_48_1_0053_00000198_7000_3000.tif,85-48,655123.00,6145216.00,655223.00,6145316.00
O2023_85_45_1_0027_00002589_4000_6000.tif,85-45,655833.00,6178502.00,655933.00,6178602.00
O2021_82_20_1_0023_00004976_7000_3000.tif,82-20,496036.00,6219912.00,496136.00,6220012.00
O2023_85_45_1_0028_00002925_5000_2000.tif,85-45,656482.00,6178869.00,656582.00,6178969.00
O2023_85_48_1_0053_00000195_7000_7000.tif,85-48,655121.00,6145357.00,655221.00,6145457.00
O2021_82_20_1_0024_00005079_13000_7000.tif,82-20,497959.00,6220599.00,498059.00,6220699.00
O2023_85_45_1_0026_00002357_0_4000.tif,85-45,654791.00,6144869.00,654891.00,6144969.00
O2021_82_21_1_0005_00001868_7000_0.tif,82-21,497520.00,6220755.00,497620.00,6220855.00
O2023_85_45_1_0027_00002586_6000_0.tif,85-45,656036.00,6178621.00,656136.00,6178721.00
O2023_85_45_1_0025_00001587_3000_0.tif,85-45,654379.00,6145140.00,654479.00,6145240.00
O2023_85_45_1_0026_00002144_8000_2000.tif,85-45,655588.00,6178867.00,655688.00,6178967.00
O2023_85_45_1_0026_00002356_1000_5000.tif,85-45,654887.00,6144925.00,654987.00,6145025.00
O2021_82_20_1_0023_00004976_6000_2000.tif,82-20,495936.00,6220012.00,496036.00,6220112.00
O2021_82_20_1_0024_00005079_12000_6000.tif,82-20,497859.00,6220699.00,497959.00,6220799.00
O2021_82_21_1_0004_00002040_2000_1000.tif,82-21,495892.00,6220666.00,495992.00,6220766.00
O2023_85_45_1_0027_00002586_9000_0.tif,85-45,656316.00,6178621.00,656416.00,6178721.00
O2023_85_45_1_0027_00002585_4000_0.tif,85-45,655833.00,6178460.00,655933.00,6178560.00
O2021_82_20_1_0023_00004976_9000_2000.tif,82-20,496236.00,6220012.00,496336.00,6220112.00
O2021_82_21_1_0005_00001869_2000_1000.tif,82-21,497019.00,6220081.00,497119.00,6220181.00
O2023_85_48_1_0053_00000198_6000_2000.tif,85-48,655023.00,6145316.00,655123.00,6145416.00
O2021_82_20_1_0023_00004976_13000_3000.tif,82-20,496636.00,6219912.00,496736.00,6220012.00
O2023_85_48_1_0052_00000183_6000_2000.tif,85-48,654414.00,6145037.00,654514.00,6145137.00
O2023_85_45_1_0028_00002926_3000_1000.tif,85-45,656285.00,6178813.00,656385.00,6178913.00
O2021_82_20_1_0023_00004975_13000_4000.tif,82-20,496637.00,6220345.00,496737.00,6220445.00
O2021_82_21_1_0005_00001868_0_4000.tif,82-21,496820.00,6220355.00,496920.00,6220455.00
O2021_82_20_1_0024_00005079_11000_8000.tif,82-20,497759.00,6220499.00,497859.00,6220599.00
O2021_82_21_1_0004_00002040_11000_1000.tif,82-21,496792.00,6220666.00,496892.00,6220766.00
O2021_82_21_1_0004_00002039_10000_3000.tif,82-21,496683.00,6219984.00,496783.00,6220084.00
O2023_85_45_1_0025_00001590_5000_7000.tif,85-45,654625.00,6144966.00,654725.00,6145066.00
O2021_82_20_1_0024_00005080_10000_9000.tif,82-20,497658.00,6220931.00,497758.00,6221031.00
O2023_85_45_1_0026_00002142_8000_7000.tif,85-45,655595.00,6178757.00,655695.00,6178857.00
O2023_85_48_1_0053_00000202_4000_0.tif,85-48,654819.00,6144883.00,654919.00,6144983.00
O2023_85_45_1_0025_00001588_8880_1000.tif,85-45,654982.00,6145193.00,655082.00,6145293.00
O2021_82_20_1_0023_00004976_11000_1000.tif,82-20,496436.00,6220112.00,496536.00,6220212.00
O2021_82_20_1_0023_00004975_11000_6000.tif,82-20,496437.00,6220145.00,496537.00,6220245.00
O2023_85_45_1_0028_00002926_1000_3000.tif,85-45,656085.00,6178613.00,656185.00,6178713.00
O2021_82_20_1_0023_00004973_11000_8000.tif,82-20,496439.00,6221008.00,496539.00,6221108.00
O2023_85_48_1_0053_00000199_6000_1000.tif,85-48,655024.00,6145257.00,655124.00,6145357.00
O2021_82_20_1_0024_00005078_1000_2000.tif,82-20,496758.00,6220567.00,496858.00,6220667.00
O2023_85_48_1_0052_00000184_6000_4000.tif,85-48,654416.00,6144990.00,654516.00,6145090.00
O2021_82_20_1_0024_00005080_2000_9000.tif,82-20,496858.00,6220931.00,496958.00,6221031.00
O2021_82_21_1_0005_00001868_2000_2000.tif,82-21,497020.00,6220555.00,497120.00,6220655.00
O2021_82_21_1_0004_00002040_13000_3000.tif,82-21,496992.00,6220466.00,497092.00,6220566.00
O2023_85_45_1_0026_00002145_8000_1000.tif,85-45,655587.00,6178809.00,655687.00,6178909.00
O2023_85_45_1_0027_00002588_5000_4000.tif,85-45,655938.00,6178544.00,656038.00,6178644.00
O2023_85_48_1_0052_00000186_3000_7000.tif,85-48,654121.00,6145063.00,654221.00,6145163.00
O2021_82_20_1_0024_00005080_1000_11000.tif,82-20,496758.00,6220731.00,496858.00,6220831.00
O2023_85_45_1_0027_00002589_7000_5000.tif,85-45,656133.00,6178602.00,656233.00,6178702.00
O2021_82_20_1_0023_00004975_12000_8000.tif,82-20,496537.00,6219945.00,496637.00,6220045.00
O2023_85_45_1_0026_00002143_8000_4000.tif,85-45,655590.00,6178830.00,655690.00,6178930.00
O2021_82_20_1_0024_00005079_10000_4000.tif,82-20,497659.00,6220899.00,497759.00,6220999.00
O2023_85_45_1_0027_00002586_2000_2000.tif,85-45,655636.00,6178421.00,655736.00,6178521.00
O2023_85_48_1_0053_00000196_8790_4000.tif,85-48,655301.00,6145433.00,655401.00,6145533.00
O2023_85_45_1_0027_00002589_8000_5000.tif,85-45,656233.00,6178602.00,656333.00,6178702.00
O2023_85_48_1_0054_00000561_1000_3000.tif,85-48,655131.00,6145263.00,655231.00,6145363.00
O2023_85_48_1_0052_00000182_6000_1000.tif,85-48,654409.00,6144980.00,654509.00,6145080.00
O2021_82_20_1_0024_00005079_3000_3000.tif,82-20,496959.00,6220999.00,497059.00,6221099.00
O2023_85_48_1_0052_00000185_4000_5000.tif,85-48,654220.00,6145048.00,654320.00,6145148.00
O2023_85_45_1_0026_00002144_8770_2000.tif,85-45,655665.00,6178867.00,655765.00,6178967.00
O2023_85_45_1_0026_00002147_8790_1000.tif,85-45,655660.00,6178492.00,655760.00,6178592.00
O2023_85_48_1_0052_00000185_5000_4000.tif,85-48,654320.00,6145148.00,654420.00,6145248.00
O2023_85_45_1_0026_00002143_8760_4000.tif,85-45,655666.00,6178830.00,655766.00,6178930.00
O2021_82_21_1_0005_00001869_1000_2000.tif,82-21,496919.00,6219981.00,497019.00,6220081.00
O2023_85_45_1_0027_00002589_6000_4000.tif,85-45,656033.00,6178702.00,656133.00,6178802.00
O2021_82_20_1_0024_00005079_11000_5000.tif,82-20,497759.00,6220799.00,497859.00,6220899.00
O2021_82_21_1_0004_00002040_12000_2000.tif,82-21,496892.00,6220566.00,496992.00,6220666.00
O2023_85_45_1_0027_00002588_4000_5000.tif,85-45,655838.00,6178444.00,655938.00,6178544.00
O2023_85_48_1_0052_00000183_5000_1000.tif,85-48,654314.00,6145137.00,654414.00,6145237.00
O2021_82_20_1_0023_00004975_10000_7000.tif,82-20,496337.00,6220045.00,496437.00,6220145.00
O2021_82_20_1_0023_00004973_10000_9000.tif,82-20,496339.00,6220908.00,496439.00,6221008.00
O2023_85_48_1_0052_00000183_8770_3000.tif,85-48,654691.00,6144937.00,654791.00,6145037.00
O2021_82_20_1_0024_00005079_1000_11000.tif,82-20,496759.00,6220199.00,496859.00,6220299.00
O2021_82_21_1_0005_00001868_3000_3000.tif,82-21,497120.00,6220455.00,497220.00,6220555.00
O2021_82_21_1_0004_00002040_15000_8000.tif,82-21,497192.00,6219966.00,497292.00,6220066.00
O2023_85_45_1_0025_00001589_3000_5000.tif,85-45,654409.00,6144950.00,654509.00,6145050.00
O2021_82_21_1_0004_00002039_8000_3000.tif,82-21,496483.00,6219984.00,496583.00,6220084.00
O2023_85_48_1_0053_00000197_0_7000.tif,85-48,654419.00,6145028.00,654519.00,6145128.00
O2021_82_20_1_0024_00005079_6000_6000.tif,82-20,497259.00,6220699.00,497359.00,6220799.00
O2021_82_20_1_0024_00005078_11000_6000.tif,82-20,497758.00,6220167.00,497858.00,6220267.00
O2021_82_20_1_0024_00005077_3000_0.tif,82-20,496960.00,6220238.00,497060.00,6220338.00
O2021_82_21_1_0004_00002039_7000_3000.tif,82-21,496383.00,6219984.00,496483.00,6220084.00
O2021_82_21_1_0004_00002040_5000_6000.tif,82-21,496192.00,6220166.00,496292.00,6220266.00
O2023_85_48_1_0054_00000563_1000_5000.tif,85-48,655136.00,6145378.00,655236.00,6145478.00
O2021_82_20_1_0024_00005079_9000_6000.tif,82-20,497559.00,6220699.00,497659.00,6220799.00
O2023_85_45_1_0028_00002925_3000_4000.tif,85-45,656282.00,6178669.00,656382.00,6178769.00
O2021_82_20_1_0023_00004974_10000_4000.tif,82-20,496340.00,6220877.00,496440.00,6220977.00
O2021_82_21_1_0004_00002040_16000_6000.tif,82-21,497292.00,6220166.00,497392.00,6220266.00
O2021_82_20_1_0024_00005080_3000_11000.tif,82-20,496958.00,6220731.00,497058.00,6220831.00
O2021_82_20_1_0024_00005078_12000_8000.tif,82-20,497858.00,6219967.00,497958.00,6220067.00
O2021_82_20_1_0024_00005079_5000_8000.tif,82-20,497159.00,6220499.00,497259.00,6220599.00
O2023_85_45_1_0028_00002924_1000_5000.tif,85-45,656083.00,6178729.00,656183.00,6178829.00
O2021_82_21_1_0005_00001868_8000_7000.tif,82-21,497620.00,6220055.00,497720.00,6220155.00
O2021_82_21_1_0005_00001868_11000_8000.tif,82-21,497920.00,6219955.00,498020.00,6220055.00
O2021_82_21_1_0004_00002040_9000_8000.tif,82-21,496592.00,6219966.00,496692.00,6220066.00
O2021_82_20_1_0023_00004975_9000_7000.tif,82-20,496237.00,6220045.00,496337.00,6220145.00
O2021_82_20_1_0023_00004974_7000_8000.tif,82-20,496040.00,6220477.00,496140.00,6220577.00
O2021_82_20_1_0023_00004975_14000_3000.tif,82-20,496737.00,6220445.00,496837.00,6220545.00
O2023_85_45_1_0027_00002590_3000_5000.tif,85-45,655730.00,6178760.00,655830.00,6178860.00
O2021_82_20_1_0024_00005078_4000_7000.tif,82-20,497058.00,6220067.00,497158.00,6220167.00
O2021_82_21_1_0005_00001868_7000_7000.tif,82-21,497520.00,6220055.00,497620.00,6220155.00
O2021_82_20_1_0023_00004975_6000_7000.tif,82-20,495937.00,6220045.00,496037.00,6220145.00
O2021_82_20_1_0023_00004974_8000_8000.tif,82-20,496140.00,6220477.00,496240.00,6220577.00
O2021_82_21_1_0004_00002040_6000_8000.tif,82-21,496292.00,6219966.00,496392.00,6220066.00
O2023_85_48_1_0053_00000199_3000_4000.tif,85-48,654724.00,6144957.00,654824.00,6145057.00
O2021_82_20_1_0023_00004975_15000_2000.tif,82-20,496837.00,6220545.00,496937.00,6220645.00
O2023_85_45_1_0027_00002590_2000_4000.tif,85-45,655630.00,6178860.00,655730.00,6178960.00
O2021_82_20_1_0024_00005079_3000_11000.tif,82-20,496959.00,6220199.00,497059.00,6220299.00
O2021_82_20_1_0024_00005078_5000_6000.tif,82-20,497158.00,6220167.00,497258.00,6220267.00
O2021_82_21_1_0005_00001868_6000_6000.tif,82-21,497420.00,6220155.00,497520.00,6220255.00
O2023_85_45_1_0027_00002592_8000_7000.tif,85-45,656228.00,6178938.00,656328.00,6179038.00
O2021_82_20_1_0023_00004974_9000_9000.tif,82-20,496240.00,6220377.00,496340.00,6220477.00
O2021_82_20_1_0023_00004975_7000_6000.tif,82-20,496037.00,6220145.00,496137.00,6220245.00
O2021_82_20_1_0023_00004974_11000_5000.tif,82-20,496440.00,6220777.00,496540.00,6220877.00
O2021_82_20_1_0024_00005079_4000_9000.tif,82-20,497059.00,6220399.00,497159.00,6220499.00
O2021_82_21_1_0005_00001868_9000_6000.tif,82-21,497720.00,6220155.00,497820.00,6220255.00
O2023_85_45_1_0025_00001590_0_6000.tif,85-45,654125.00,6145008.00,654225.00,6145108.00
O2021_82_20_1_0023_00004974_6000_9000.tif,82-20,495940.00,6220377.00,496040.00,6220477.00
O2021_82_20_1_0023_00004975_8000_6000.tif,82-20,496137.00,6220145.00,496237.00,6220245.00
O2021_82_21_1_0004_00002039_6000_2000.tif,82-21,496283.00,6220084.00,496383.00,6220184.00
O2021_82_21_1_0004_00002040_4000_7000.tif,82-21,496092.00,6220066.00,496192.00,6220166.00
O2021_82_20_1_0024_00005078_6000_8000.tif,82-20,497258.00,6219967.00,497358.00,6220067.00
O2021_82_20_1_0024_00005079_8000_7000.tif,82-20,497459.00,6220599.00,497559.00,6220699.00
O2023_85_48_1_0053_00000201_5000_2000.tif,85-48,654923.00,6144840.00,655023.00,6144940.00
O2021_82_21_1_0005_00001868_5000_8000.tif,82-21,497320.00,6219955.00,497420.00,6220055.00
O2023_85_45_1_0027_00002588_8830_1000.tif,85-45,656321.00,6178844.00,656421.00,6178944.00
O2023_85_45_1_0027_00002590_8820_6000.tif,85-45,656312.00,6178660.00,656412.00,6178760.00
O2021_82_21_1_0004_00002039_9000_2000.tif,82-21,496583.00,6220084.00,496683.00,6220184.00
O2023_85_45_1_0025_00001589_2000_4000.tif,85-45,654309.00,6145050.00,654409.00,6145150.00
O2021_82_20_1_0024_00005078_9000_8000.tif,82-20,497558.00,6219967.00,497658.00,6220067.00
O2021_82_20_1_0024_00005078_10000_7000.tif,82-20,497658.00,6220067.00,497758.00,6220167.00
O2021_82_20_1_0024_00005079_7000_7000.tif,82-20,497359.00,6220599.00,497459.00,6220699.00
O2023_85_45_1_0026_00002356_5000_1000.tif,85-45,655287.00,6145325.00,655387.00,6145425.00
O2021_82_20_1_0023_00004974_8000_5000.tif,82-20,496140.00,6220777.00,496240.00,6220877.00
O2021_82_21_1_0004_00002040_6000_5000.tif,82-21,496292.00,6220266.00,496392.00,6220366.00
O2023_85_48_1_0054_00000559_0_0.tif,85-48,655026.00,6145242.00,655126.00,6145342.00
O2023_85_45_1_0027_00002591_2000_7000.tif,85-45,655627.00,6178781.00,655727.00,6178881.00
O2021_82_20_1_0023_00004974_10000_9000.tif,82-20,496340.00,6220377.00,496440.00,6220477.00
O2023_85_45_1_0026_00002353_2000_6000.tif,85-45,654993.00,6145308.00,655093.00,6145408.00
